trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
10014490,Lake George Trail,Mount Rainier National Park,Longmire,Washington,United States,"{'lat': 46.780030000000004, 'lng': -121.88524}",8.6644,14001.258,448.9704,1,out and back,2,4,32,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",i
10030593,Warner Point Nature Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.56251, 'lng': -107.74201}",16.2627,2414.01,123.7488,1,out and back,1,4.5,173,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10249822,Painted Wall View Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.5805, 'lng': -107.7161}",13.5973,321.868,1.8288,1,out and back,2,4.5,59,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10328652,Dragon Point Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.57396, 'lng': -107.72309}",6.285,643.736,17.9832,1,out and back,2,4.5,17,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10323206,East Portal Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.52786, 'lng': -107.64904}",5.2109,1287.472,5.7912,1,out and back,2,4,9,"['dogs-no', 'kids', 'river', 'views']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10328654,Pulpit Rock Overlook Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.5652, 'lng': -107.70037}",5.0095,160.934,4.8768,1,out and back,2,4,16,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10325906,Cross Fissures Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.5705, 'lng': -107.70359}",4.8159,482.802,34.7472,1,out and back,2,4.5,12,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10325904,Devils Lookout Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.57157, 'lng': -107.70827}",4.7128,804.67,19.812,1,out and back,2,4.5,17,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10328659,Sunset View Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.56876, 'lng': -107.73352}",4.4651,160.934,0.9144,1,out and back,2,4.5,11,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10325905,Rock Point Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.57053, 'lng': -107.70663}",4.2256,643.736,6.7056,1,out and back,2,4.5,11,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10328656,Chasm View South Rim Lookout Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.58116, 'lng': -107.71483}",3.9114,160.934,0,1,out and back,2,3.5,11,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10325911,Uplands Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,"{'lat': 38.55479, 'lng': -107.68667}",3.7082,3540.548,88.6968,1,out and back,2,4,10,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10235931,Shadow Lakes Trail,Mount Rainier National Park,Packwood,Washington,United States,"{'lat': 46.91402, 'lng': -121.64187}",13.395,4184.284,81.9912,1,out and back,2,4.5,84,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10453941,Carter Falls,Mount Rainier National Park,Packwood,Washington,United States,"{'lat': 46.76687, 'lng': -121.7908}",10.8078,4345.218,168.8592,1,out and back,3,4,112,"['forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i
10341363,Silver Falls via Silver Falls Trail,Mount Rainier National Park,Packwood,Washington,United States,"{'lat': 46.75154, 'lng': -121.55744}",5.4941,804.67,40.8432,1,out and back,1,4.5,15,"['dogs-no', 'forest', 'kids', 'waterfall']","['hiking', 'nature-trips', 'walking']",i
10297308,Bench Lake,Mount Rainier National Park,Packwood,Washington,United States,"{'lat': 46.76775, 'lng': -121.70792}",3.6605,2092.142,84.7344,1,out and back,2,4,12,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10258345,Balconies Trail to Machete Ridge,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.49185, 'lng': -121.20952}",11.3538,2253.076,32.9184,1,out and back,,4.5,68,"['dogs-no', 'kids']","['hiking', 'walking']",i
10258332,Visitor Center to Peaks View Day Use Area,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.49439, 'lng': -121.14592}",3.7459,5310.822,34.7472,1,out and back,,4.5,4,"['dogs-no', 'kids', 'views']","['hiking', 'walking']",i
10258334,Peaks View Day Use Area to Old Pinnacles Trailhead,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.48247, 'lng': -121.16194}",3.7014,5149.888,30.7848,1,out and back,,4.5,3,"['dogs-no', 'kids', 'wildlife']",['hiking'],i
10312298,Pinnacles Overlook Trail,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.47762, 'lng': -121.22605}",3.0743,1448.406,26.8224,1,loop,2,4.5,2,"['views', 'wildlife']","['hiking', 'walking']",i
10258329,Visitor Center to Bacon Ranch,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.49441, 'lng': -121.1459}",2.8228,1126.538,7.9248,1,loop,,3.5,6,"['dogs-no', 'kids']","['hiking', 'walking']",i
10258344,Visitor Contact Station to Vista Point,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.47744, 'lng': -121.22545}",1.7763,482.802,13.716,1,out and back,,4,2,"['dogs-no', 'kids', 'views']","['hiking', 'walking']",i
10258330,Visitor Center to Butterfield Homestead Trail,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.49437, 'lng': -121.14585}",1.365,7242.03,46.9392,1,out and back,2,5,1,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10014842,Fallsview Canyon Trail,Olympic National Park,Quilcene,Washington,United States,"{'lat': 47.78962, 'lng': -122.92835}",9.2151,2092.142,86.868,1,out and back,2,4,38,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10042537,Ranger Hole Trail,Olympic National Park,Quilcene,Washington,United States,"{'lat': 47.68163, 'lng': -122.99405}",6.6136,2574.944,59.7408,1,out and back,,4.5,16,"['dogs-no', 'kids']","['hiking', 'walking']",i
10009379,Quinault Rain Forest Nature Trail,Olympic National Park,Quinault,Washington,United States,"{'lat': 47.45979, 'lng': -123.86216}",16.5279,1448.406,33.8328,1,loop,2,4.5,139,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10235740,Irely Lake Trail,Olympic National Park,Quinault,Washington,United States,"{'lat': 47.56755, 'lng': -123.65481}",5.4449,3540.548,30.7848,1,out and back,2,4,16,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10262829,Gorge Creek Falls Trail,North Cascades National Park,Rockport,Washington,United States,"{'lat': 48.70006, 'lng': -121.21053}",7.2448,804.67,11.8872,1,loop,3,3.5,22,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10020646,Harry Wade Road OHV Trail,Death Valley National Park,Shoshone,California,United States,"{'lat': 35.89917, 'lng': -116.65586}",2.6317,50694.21,227.9904,1,point to point,1,3,2,"['views', 'wild-flowers']",['off-road-driving'],i
10263219,Howard Lake via PCT,North Cascades National Park,Stehekin,Washington,United States,"{'lat': 48.38008, 'lng': -120.83826}",4.0166,4667.086,207.8736,1,out and back,1,4.5,3,"['dogs-leash', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers']","['camping', 'hiking', 'walking']",i
10007994,Wolfe Ranch and Petroglyph Trail,Arches National Park,Thompson,Utah,United States,"{'lat': 38.7356, 'lng': -109.52062}",22.3872,804.67,4.8768,1,loop,3,4.5,264,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10258756,Navajo Arch Trail,Arches National Park,Thompson,Utah,United States,"{'lat': 38.78287, 'lng': -109.59507}",16.5347,4667.086,149.9616,1,out and back,2,4.5,72,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10305424,Wall Arch and Pine Tree Arch,Arches National Park,Thompson,Utah,United States,"{'lat': 38.78233, 'lng': -109.59505}",14.0738,4506.152,137.7696,1,out and back,2,4.5,41,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",i
10112065,Skyline Arch Trail,Arches National Park,Thompson,Utah,United States,"{'lat': 38.77197, 'lng': -109.59095}",13.4435,804.67,12.8016,1,out and back,3,4,111,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10257969,Tunnel Arch Trail,Arches National Park,Thompson,Utah,United States,"{'lat': 38.78303, 'lng': -109.59516}",12.2618,1126.538,46.9392,1,out and back,2,4,35,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10292667,Sand Dune Arch and Broken Arch,Arches National Park,Thompson,Utah,United States,"{'lat': 38.76457, 'lng': -109.58343}",8.5646,2414.01,57.912,1,out and back,2,4.5,40,['views'],"['birding', 'hiking', 'nature-trips', 'trail-running']",i
10259853,Cades Cove Loop Road,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60651, 'lng': -83.77419}",18.8978,16254.334,210.9216,1,loop,3,4.5,259,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'road-biking', 'scenic-driving', 'trail-running', 'walking']",i
10245065,Elijah Oliver Place Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59758, 'lng': -83.84334}",8.5405,1931.208,29.8704,1,out and back,3,4,53,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10030854,Finley Cane Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60662, 'lng': -83.74499}",6.9441,8368.568,190.8048,1,out and back,2,4,25,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10242204,Thunderhead Prong Quiet Walkway,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.617490000000004, 'lng': -83.66965}",6.5052,2092.142,64.9224,1,out and back,1,3.5,19,"['dogs-no', 'kids', 'river']","['hiking', 'walking']",i
10349553,Whiteoak Sinks,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62771, 'lng': -83.72638}",6.4908,7081.096,194.7672,1,out and back,1,4.5,33,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i
10253852,Tremont Logging History Auto Tour,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64103, 'lng': -83.69049}",5.6601,9816.974,169.7736,1,out and back,2,4,7,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['fishing', 'hiking', 'mountain-biking', 'road-biking', 'scenic-driving', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i
10245187,Pine Oak Nature Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60039, 'lng': -83.77414}",4.1623,1287.472,61.8744,1,loop,2,3.5,11,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10410103,John Oliver Cabin Access,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60664, 'lng': -83.79467}",4.0602,804.67,11.8872,1,loop,,4.5,16,"['forest', 'historic-site']","['hiking', 'walking']",i
10258991,Wetland Boardwalk,Redwood National Park,Trinidad,California,United States,"{'lat': 41.28686, 'lng': -124.08977}",0.6729,321.868,0,1,out and back,2,1.5,3,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10249415,Plaikni Falls Trail,Crater Lake National Park,Chiloquin,Oregon,United States,"{'lat': 42.901650000000004, 'lng': -122.06111}",17.582,3218.68,40.8432,1,out and back,2,4,142,"['ada', 'dogs-no', 'forest', 'kids', 'river', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10249416,Pinnacles Valley Trail,Crater Lake National Park,Chiloquin,Oregon,United States,"{'lat': 42.84983, 'lng': -122.00705}",11.6493,1126.538,11.8872,1,out and back,2,4,87,"['ada', 'dogs-no', 'forest', 'kids', 'strollers', 'views']","['hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",i
10013161,Godfrey Glen Trail,Crater Lake National Park,Chiloquin,Oregon,United States,"{'lat': 42.86676, 'lng': -122.14558}",8.8741,1770.274,19.812,1,loop,,4,23,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i
10012733,Castle Crest Wildflower Garden Trail,Crater Lake National Park,Chiloquin,Oregon,United States,"{'lat': 42.89664, 'lng': -122.13375}",7.0665,1931.208,36.8808,1,loop,1,4,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i
10236044,Wind Canyon Trail,Theodore Roosevelt National Park,Fairfield,North Dakota,United States,"{'lat': 46.98863, 'lng': -103.48513}",10.4755,804.67,16.764,1,loop,,4.5,90,"['dogs-no', 'kids', 'river', 'views']","['hiking', 'nature-trips', 'walking']",i
10236045,Painted Canyon Nature Trail,Theodore Roosevelt National Park,Fairfield,North Dakota,United States,"{'lat': 46.8943, 'lng': -103.38216}",10.2914,1770.274,78.9432,1,loop,,4,79,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'walking']",i
10236043,Coal Vein Trail,Theodore Roosevelt National Park,Fairfield,North Dakota,United States,"{'lat': 46.92453, 'lng': -103.40212}",6.2267,965.604,4.8768,1,loop,1,4,36,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10381604,Grizzly Giant Loop Trail,Yosemite National Park,Fish Camp,California,United States,"{'lat': 37.50258, 'lng': -119.60985}",13.1348,3218.68,106.9848,1,loop,2,4.5,129,"['dogs-no', 'forest', 'historic-site', 'kids']","['hiking', 'trail-running']",i
10352647,Mariposa Cabin Trail,Yosemite National Park,Fish Camp,California,United States,"{'lat': 37.5059, 'lng': -119.59946}",7.5645,3379.614,150.876,1,out and back,2,5,36,"['dogs-no', 'forest', 'historic-site', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10026459,Calf Mountain Trail,Shenandoah National Park,Greenwood,Virginia,United States,"{'lat': 38.07332, 'lng': -78.793}",9.4092,4345.218,185.928,1,out and back,,4,65,"['dogs-leash', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10001023,Anhinga Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.38252, 'lng': -80.60978}",11.4918,2414.01,0,1,loop,3,4.5,97,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10003581,Pa-Hay-Okee Overlook Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.44076, 'lng': -80.78342}",6.576,321.868,0,1,loop,3,4,32,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'walking']",i
10236004,Gumbo Limbo Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.38245, 'lng': -80.61006}",6.4188,643.736,0,1,loop,1,3.5,42,"['ada', 'dogs-no', 'lake', 'kids', 'paved', 'strollers', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10017338,Long Pine Key Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.42802, 'lng': -80.72079}",5.9688,24944.77,0,1,out and back,1,4,22,"['dogs-no', 'kids', 'wildlife']","['backpacking', 'bike-touring', 'camping', 'hiking', 'mountain-biking', 'trail-running']",i
10016305,Mahogany Hammock Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.32375, 'lng': -80.83196}",5.8175,643.736,0,1,loop,3,3.5,26,"['dogs-no', 'kids', 'views', 'wildlife']","['nature-trips', 'walking']",i
10016478,Everglades Coastal Prairie Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.13673, 'lng': -80.94849}",5.7149,27358.78,4.8768,1,out and back,3,4,28,"['dogs-no', 'forest', 'lake', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10002315,Pinelands Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.42319, 'lng': -80.67959}",5.0211,643.736,0,1,loop,2,3.5,19,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10017967,Everglades National Park East Entrance to Flamingo Scenic Route,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.4036, 'lng': -80.55841}",4.9702,58258.108,7.9248,1,point to point,2,4.5,12,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'wildlife']","['birding', 'nature-trips', 'scenic-driving']",i
10026433,Nine Mile Pond,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.25362, 'lng': -80.79805}",4.4652,8851.37,0,1,loop,1,4,8,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'nature-trips', 'paddle-sports', 'canoeing']",i
10294502,Black Creek Canal Trail,Biscayne National Park,Homestead,Florida,United States,"{'lat': 25.54017, 'lng': -80.32772}",4.3565,2735.878,0.9144,1,out and back,2,4,16,"['beach', 'dogs-no', 'forest', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10347885,Jetty Trail,Biscayne National Park,Homestead,Florida,United States,"{'lat': 25.46415, 'lng': -80.3356}",3.9733,1448.406,0,1,out and back,2,4,14,"['kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10005233,Eco Pond Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.13873, 'lng': -80.93758}",3.8391,804.67,0.9144,1,loop,3,4,10,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10015102,Guy Bradley Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.14033, 'lng': -80.92546}",3.6618,1609.34,1.8288,1,out and back,3,3.5,9,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10030904,Flamingo Campground,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.13763, 'lng': -80.93821}",3.3403,3540.548,0.9144,1,loop,2,4.5,9,"['dogs-no', 'kids', 'views']","['camping', 'nature-trips', 'walking']",i
10236014,Bear Lake Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.14393, 'lng': -80.92357}",2.7516,12552.852,2.7432,1,out and back,3,3,6,"['dogs-no', 'lake', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10267812,Flamingo to Coot Bay,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.14257, 'lng': -80.92257}",2.302,12070.05,1.8288,1,out and back,1,3.5,5,"['dogs-no', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'paddle-sports', 'canoeing']",i
10003259,Christian Point Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.14418, 'lng': -80.92382}",2.2989,8368.568,5.7912,1,loop,3,3,3,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10294501,Boca Chita Trail,Biscayne National Park,Homestead,Florida,United States,"{'lat': 25.52443, 'lng': -80.17485}",1.9961,1287.472,0.9144,1,loop,1,3,3,"['beach', 'dogs-no', 'forest', 'historic-site', 'kids', 'views', 'wildlife']","['hiking', 'walking']",i
10395621,Otter Cave Hammock Trail,Everglades National Park,Homestead,Florida,United States,"{'lat': 25.74861, 'lng': -80.76693}",1.9875,482.802,0,1,out and back,1,4,7,"['kids', 'wildlife']","['nature-trips', 'walking']",i
10258696,Cascading Terraces Nature Trail,Olympic National Park,Hoodsport,Washington,United States,"{'lat': 47.57285, 'lng': -123.57995}",2.5174,1126.538,11.8872,1,loop,2,3,1,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10112225,Weeping Rock Trail,Zion National Park,Hurricane,Utah,United States,"{'lat': 37.27096, 'lng': -112.93868}",34.0526,482.802,23.7744,1,out and back,3,4,740,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i
10253309,Archaeology Trail,Zion National Park,Hurricane,Utah,United States,"{'lat': 37.19992, 'lng': -112.98622}",6.2322,482.802,15.8496,1,out and back,1,3,30,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10031321,Zion Park Scenic Byway: Hurricane to Mt. Carmel Junction,Zion National Park,La Verkin,Utah,United States,"{'lat': 37.17666, 'lng': -113.29926}",8.2248,76926.452,2044.9032,1,point to point,2,4.5,23,"['ada', 'dogs-no', 'kids', 'views', 'wildlife']","['scenic-driving', 'walking']",i
10004286,Staircase Rapids Loop,Olympic National Park,Lilliwaup,Washington,United States,"{'lat': 47.51546, 'lng': -123.33012}",24.8557,3379.614,64.9224,1,loop,3,4.5,315,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10003900,Four Stream Trail,Olympic National Park,Lilliwaup,Washington,United States,"{'lat': 47.51532, 'lng': -123.32901}",8.4865,11426.314,325.8312,1,out and back,3,4,24,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10000906,Elk Lake Trail,Olympic National Park,Lilliwaup,Washington,United States,"{'lat': 47.57923, 'lng': -123.12017}",7.8187,5632.69,147.828,1,out and back,1,4,17,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10024378,Saline Valley Hot Spring,Death Valley National Park,Lone Pine,California,United States,"{'lat': 36.83402, 'lng': -117.73855}",6.1221,482.802,0,1,out and back,1,5,4,"['dogs-no', 'kids', 'hot-springs']","['hiking', 'walking']",i
10041359,O'Shaughnessy Dam to Tuolumne River,Yosemite National Park,Long Barn,California,United States,"{'lat': 37.94601, 'lng': -119.78826}",4.5241,3862.416,112.776,1,out and back,3,5,8,"['dogs-no', 'forest', 'kids', 'river', 'views']","['hiking', 'walking']",i
10253465,Look Rock Tower Trail,Great Smoky Mountains National Park,Maryville,Tennessee,United States,"{'lat': 35.63124, 'lng': -83.94022}",13.1739,1448.406,51.816,1,out and back,1,4,98,"['ada', 'dogs-leash', 'kids', 'paved', 'strollers', 'views']","['nature-trips', 'walking']",i
10318533,Look Rock Tower,Great Smoky Mountains National Park,Maryville,Tennessee,United States,"{'lat': 35.63748, 'lng': -83.93763}",5.1332,965.604,14.9352,1,out and back,2,4.5,8,"['kids', 'views']","['nature-trips', 'walking']",i
10013850,Bright Angel Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.19703, 'lng': -112.05258}",19.8228,1448.406,43.8912,1,out and back,3,4.5,142,"['dogs-no', 'kids', 'partially-paved', 'views']","['hiking', 'nature-trips', 'walking']",i
10000811,Cape Royal Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.12234, 'lng': -111.94949}",12.4222,1609.34,19.812,1,out and back,2,4.5,54,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10026822,Cape Final,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.14579, 'lng': -111.9355}",12.0834,6437.36,150.876,1,out and back,,4.5,76,"['dogs-no', 'forest', 'kids', 'views']","['camping', 'hiking']",i
10274527,Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21714, 'lng': -112.05658}",9.609,2092.142,141.732,1,out and back,1,4,45,"['kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10009628,Uncle Jim Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21729, 'lng': -112.05643}",9.5621,7563.898,222.8088,1,loop,2,4,43,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10258602,Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.27911, 'lng': -111.97786}",7.5684,160.934,6.7056,1,out and back,2,4.5,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10235597,Roosevelt Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.21822, 'lng': -111.95239}",7.2201,482.802,0.9144,1,loop,1,4,15,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i
10258650,Cliff Springs Trail,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.12463, 'lng': -111.94782000000001}",6.6276,1770.274,93.8784,1,out and back,2,4,18,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'trail-running']",i
10258659,Walhalla Overlook,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.1319, 'lng': -111.94221}",6.4591,160.934,0,1,out and back,2,4.5,6,"['ada', 'dogs-no', 'kids', 'strollers', 'views']",['walking'],i
10258654,Widforss Trail - Short Option,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.22388, 'lng': -112.06533}",6.3809,6920.162,179.832,1,out and back,1,4.5,10,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running']",i
10235600,Ken Patrick Trail North from Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,"{'lat': 36.27926, 'lng': -111.97905}",4.9845,7885.766,143.8656,1,out and back,2,3,12,"['dogs-no', 'forest', 'kids', 'views']",['hiking'],i
